Truth,Decoded
Salve quanto costa quell articolo,a due quantosta il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e void lo
Piacere Luigi come stai,piacere liocom stai
Quanto costa il biglietto,e niele lilsa
Le auguro una buona giornata,a a lo moaroe a tra
A che ora arriva il pullman,a a oravalonom
Si grazie e arrivederci,pigrezi
Va bene grazie lo stesso,a e e gviegiereri
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe bar
Tutto bene tu,pero si
Salve quanto costa quell articolo,a e grazie una
Perfetto vorrei comprarne due.,e a lo sono costa due credelsa
Tutto bene grazie,pero e giti
