Truth,Decoded
Buongiorno io sono Mario,buongiorno lo sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,buonasera sono mario
Tutto bene tu,tutto bene lo
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,si grazie grarizeresi
Quanto costa il biglietto,tutto costa il biglto
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfetto lo vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Purtroppo non lo so pero potresti chiedere all autista,prtrop non lo so pero potresti chiedere autista
Prendiamo un caffe al bar,prendiamo un che al a
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
