Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buonasera io sono mario
Quanto costa il biglietto,tutto ora il biglietto
E in offerta costa dieci euro,e in ora lo lei euro
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lei comprarne due
Si grazie e arrivederci,buona va zieiro
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,certo ora a lei vuole un sacuo
Prendiamo un caffe al bar,prendiamo un caffe al bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poroti chiedere al autista
Salve quanto costa quell articolo,certo quanto so
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
