Truth,Decoded
Buonasera io sono Mario,bene si io sono mario
E in offerta costa dieci euro,pregiei
Buongiorno io sono Mario,sono
Certo ecco a lei vuole un sacchetto,e io aieieuo
Purtroppo non lo so pero potresti chiedere all autista,pero io io perilatista
Dovrebbe arrivare tra qualche minuto,prego riare dlutn
"Certo volentieri, io lo prendero macchiato",certo oriri io lo pero prendero macchiato
Salve quanto costa quell articolo,e le quanto costa un aiceo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so e lo costa chiedere lo autista
Piacere Luigi come stai,piacere un io come stai
Le auguro una buona giornata,le lo una bene lo
Quanto costa il biglietto,quanto ora il bigito
Dovrebbe arrivare tra qualche minuto,drvrobe grazie lo stisomo
Buonasera io sono Mario,buonasera lo io sono mario
Perfetto vorrei comprarne due.,pero si comlane un
Tutto bene tu,tutto bene tu
