Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,prego un lo lo autista
Buonasera io sono Mario,bunioreaoara io sono mario
Tutto bene tu,pretnto bene lo
E in offerta costa dieci euro,pregvidero
Va bene grazie lo stesso,e renda tra lo
Dovrebbe arrivare tra qualche minuto,prego vreravare due minuto
Prendiamo un caffe al bar,prendiamo prnafe al
Si grazie e arrivederci,preazci
Le auguro una buona giornata,prendiamo a io a bar
Salve quanto costa quell articolo,a reaqan autista
Tutto bene grazie,quanto un e
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
