Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pinde lo
Piacere Luigi come stai,piacere guocom stai
Quanto costa il biglietto,prego lo costa
Le auguro una buona giornata,pero lo mario a gurta
A che ora arriva il pullman,a bene ora va lo lo
Si grazie e arrivederci,prazci
Va bene grazie lo stesso,preaza ieieieueri
Prego,prego
Prendiamo un caffe al bar,prendiamo un a bar
Tutto bene tu,prego e lo
Salve quanto costa quell articolo,a greagvavci euro
Perfetto vorrei comprarne due.,a a vorora tra prego
Tutto bene grazie,prego enegazreio
