Truth,Decoded
Buongiorno io sono Mario,buona sono io
Prendiamo un caffe al bar,bene a a a a le
Perfetto vorrei comprarne due.,pero bar un
Buonasera io sono Mario,buonrio lo io
Tutto bene tu,butbeu
Piacere Luigi come stai,pero lo lo a
Quanto costa il biglietto,buononenbegrte
Prego,lo
Tutto bene grazie,totob bene grazie
E in offerta costa dieci euro,bevioio io
Dovrebbe arrivare tra qualche minuto,bene a a a il le lo
"Certo volentieri, io lo prendero macchiato",mario lo lo e arte
Va bene grazie lo stesso,a tu
Piacere Luigi come stai,pruouounmunb io
A che ora arriva il pullman,a lo iuauo lo lo
Dovrebbe arrivare tra qualche minuto,buona e al so
