Truth,Decoded
Buongiorno io sono Mario,buonorio un io
Prego,e si
Le auguro una buona giornata,lo un stai
Buonasera io sono Mario,buona io io
Quanto costa il biglietto,pero oilitsta
E in offerta costa dieci euro,e ofraoio
"Certo volentieri, io lo prendero macchiato",rtoro lo pero lo
Perfetto vorrei comprarne due.,pereurnroue
Si grazie e arrivederci,tutto lo a roaito
Tutto bene grazie,tutto bene tu
Certo ecco a lei vuole un sacchetto,tu a a vuole lo
Prendiamo un caffe al bar,peruoal a
Purtroppo non lo so pero potresti chiedere all autista,certo lo lo lo lo rosrorire costa
Salve quanto costa quell articolo,lo io
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonori sono io
