Truth,Decoded
Salve quanto costa quell articolo,slvuo e quanto costa il articolo
Piacere Luigi come stai,piacere io come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prevoipadluisa
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,e lo lo io le io
Le auguro una buona giornata,e lo lo a io a
A che ora arriva il pullman,prenori a lo un
Si grazie e arrivederci,a e si
Va bene grazie lo stesso,pero a gvreiei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo le lo
Tutto bene tu,prego lo e io
Salve quanto costa quell articolo,a e gavreuo
Perfetto vorrei comprarne due.,e lo sono pero ladaela
Tutto bene grazie,tutto bene io
