Truth,Decoded
Buonasera io sono Mario,prinioe a io sono mario
E in offerta costa dieci euro,prego si
Buongiorno io sono Mario,pero tu
Certo ecco a lei vuole un sacchetto,a e vaueli
Purtroppo non lo so pero potresti chiedere all autista,pregirlatista
Dovrebbe arrivare tra qualche minuto,preazoa ravare un duhemnuto
"Certo volentieri, io lo prendero macchiato",certo orieri io io lo prendero macchiato
Salve quanto costa quell articolo,e tu buona a al articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva lo qualche minuto
Buonasera io sono Mario,tu oaserao io sono mario
Perfetto vorrei comprarne due.,perfetoevrei comprarne due
Tutto bene tu,tutto bene tu
