Truth,Decoded
Buongiorno io sono Mario,bungiororon io sono mario
Prego,prego
Le auguro una buona giornata,le euro una un giornata
Buonasera io sono Mario,buonoase lo lo mario
Quanto costa il biglietto,puertenco lo un igito
E in offerta costa dieci euro,e in offerta lo euro
"Certo volentieri, io lo prendero macchiato",ertontotero lo lo prendero mario
Perfetto vorrei comprarne due.,perfetovri comprarne un
Si grazie e arrivederci,un e voivieo
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo a eivuol un io
Prendiamo un caffe al bar,pruena lo caffe lo bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo so pero porostosi creaere lo autista
Salve quanto costa quell articolo,erfe auguro
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonirorn io sono mario
