Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e lo idala
Piacere Luigi come stai,piacere io io stai
Quanto costa il biglietto,prenilia
Le auguro una buona giornata,prego coaroe a ora
A che ora arriva il pullman,a bene a valon un
Si grazie e arrivederci,a grazie
Va bene grazie lo stesso,a reza vieie io
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe bar
Tutto bene tu,preoie io
Salve quanto costa quell articolo,a regacier sono
Perfetto vorrei comprarne due.,a a lo votrocotadiecela
Tutto bene grazie,tutto e bene
