Truth,Decoded
Buongiorno io sono Mario,lo lo lo lo
Tutto bene grazie,lo lo lo
Buonasera io sono Mario,lo lo lo
Tutto bene tu,lo lo
"Certo volentieri, io lo prendero macchiato",lo e lo
A che ora arriva il pullman,lo lo
Va bene grazie lo stesso,lo e a lo
Si grazie e arrivederci,e lo
Quanto costa il biglietto,lo lo
Prego,lo
Le auguro una buona giornata,euro lo lo lo
Perfetto vorrei comprarne due.,lo e lo
Certo ecco a lei vuole un sacchetto,lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo e e lo
Prendiamo un caffe al bar,lo lo
Dovrebbe arrivare tra qualche minuto,lo e a lo
