Truth,Decoded
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Piacere Luigi come stai,piacere luigi come stai
Buonasera io sono Mario,buonasera io sono mario
Prendiamo un caffe al bar,prendiguoun caffe al bar
Dovrebbe arrivare tra qualche minuto,come arivro stai qualche minuto
Le auguro una buona giornata,le auguro una buonangionata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Salve quanto costa quell articolo,saectue quanto lo un icolo
Perfetto vorrei comprarne due.,vatutraorei come lo
Tutto bene tu,tutto bene tu
Quanto costa il biglietto,quantocosta il biglietto
"Certo volentieri, io lo prendero macchiato",certo volentieri io prendero macchiato
E in offerta costa dieci euro,e in offerta costa dieci euro
A che ora arriva il pullman,a lo ora arriva il pullman
Si grazie e arrivederci,si e io e arrivederci
