Truth,Decoded
Buongiorno io sono Mario,lo lo lo lo
Prego,e io
Le auguro una buona giornata,a lo lo lo lo
Buonasera io sono Mario,e lo io lo
Quanto costa il biglietto,lo lo oaoiao
E in offerta costa dieci euro,lo lo io a io
"Certo volentieri, io lo prendero macchiato",lo lo lo lo lo lo oaiao
Perfetto vorrei comprarne due.,lo lo lo lo lo
Si grazie e arrivederci,e lo lo aieto
Tutto bene grazie,a lo pero
Certo ecco a lei vuole un sacchetto,a a si lo lo a lo
Prendiamo un caffe al bar,bar lo a a a lo
Purtroppo non lo so pero potresti chiedere all autista,bar lo un non lo lo lo lo a io
Salve quanto costa quell articolo,lo io lo si io io
Tutto bene tu,lo lo lo
Buongiorno io sono Mario,lo lo lo lo lo
