Truth,Decoded
Buongiorno io sono Mario,io
Prego,lo
Le auguro una buona giornata,lo lo lo io
Buonasera io sono Mario,io
Quanto costa il biglietto,lo lo lo lo lo liata
E in offerta costa dieci euro,lo lo lo io
"Certo volentieri, io lo prendero macchiato",lo lo lo io
Perfetto vorrei comprarne due.,lo lo
Si grazie e arrivederci,reoito
Tutto bene grazie,lo io
Certo ecco a lei vuole un sacchetto,lo lo
Prendiamo un caffe al bar,lo lo io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo lo tutto
Salve quanto costa quell articolo,lo lo io
Tutto bene tu,io
Buongiorno io sono Mario,lo lo io
