Truth,Decoded
Salve quanto costa quell articolo,satuo quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pindelali
Piacere Luigi come stai,piacere glgiom stai
Quanto costa il biglietto,prego io lo il
Le auguro una buona giornata,prego mario a costa
A che ora arriva il pullman,a a a va lo lo un
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,sreata ivieiri
Prego,prego
Prendiamo un caffe al bar,prendiamo uncafe bar
Tutto bene tu,tutto e si
Salve quanto costa quell articolo,a gregano e lo
Perfetto vorrei comprarne due.,a a ora liadre lo
Tutto bene grazie,tutto un gazti
