Truth,Decoded
Buongiorno io sono Mario,buongonrni sono mario
Prendiamo un caffe al bar,renar un a lo
Perfetto vorrei comprarne due.,perteovri omrarn due
Buonasera io sono Mario,buonasera io io sono mario
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piacere come stai
Quanto costa il biglietto,quotosa e si lo
Prego,prego
Tutto bene grazie,tutobonbene grazie
E in offerta costa dieci euro,e io ofnrtosta io io
Dovrebbe arrivare tra qualche minuto,drob a ravae tra il che minuto
"Certo volentieri, io lo prendero macchiato",ertonvoniri io lo prendero macchiato
Va bene grazie lo stesso,tutene so
Piacere Luigi come stai,purueu sono stai
A che ora arriva il pullman,a lo ora a va il pullman
Dovrebbe arrivare tra qualche minuto,droba arrivare tra qualche io
