Truth,Decoded
Salve quanto costa quell articolo,lo e lo lo lo un lo io
Piacere Luigi come stai,preouoei
E in offerta costa dieci euro,e ora lo io lo
"Certo volentieri, io lo prendero macchiato",pero
Piacere Luigi come stai,pireti stai
Quanto costa il biglietto,e io
Le auguro una buona giornata,pero e lata
A che ora arriva il pullman,pirenie a
Si grazie e arrivederci,pirei
Va bene grazie lo stesso,pero io
Prego,pirei
Prendiamo un caffe al bar,pero lo a lo
Tutto bene tu,prego io
Salve quanto costa quell articolo,prengri
Perfetto vorrei comprarne due.,pireie stai
Tutto bene grazie,pero io
