Truth,Decoded
Buongiorno io sono Mario,lo lo lo io
Tutto bene grazie,lo lo a
Buonasera io sono Mario,lo lo lo io
Tutto bene tu,lo io
"Certo volentieri, io lo prendero macchiato",lo lo io
A che ora arriva il pullman,lo lo a
Va bene grazie lo stesso,lo e e lo
Si grazie e arrivederci,lo lo
Quanto costa il biglietto,lo lo
Prego,lo
Le auguro una buona giornata,lo lo lo a
Perfetto vorrei comprarne due.,lo e lo
Certo ecco a lei vuole un sacchetto,lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo lo e io
Prendiamo un caffe al bar,lo lo io
Dovrebbe arrivare tra qualche minuto,lo e e lo
