Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacere si come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e voicide una
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,tra oieleito
Le auguro una buona giornata,pero lo lo a lo a tra
A che ora arriva il pullman,a a a lo un
Si grazie e arrivederci,e si
Va bene grazie lo stesso,a a a a gvieicei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo mncale bar
Tutto bene tu,pero bene tu
Salve quanto costa quell articolo,a e gacidi euro
Perfetto vorrei comprarne due.,tra sono lo clace una
Tutto bene grazie,ptuono e io
