Truth,Decoded
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,pirelresa
Buonasera io sono Mario,buona a io mario
Tutto bene tu,prego si
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,a e grazie io lei
Dovrebbe arrivare tra qualche minuto,e renboe vreravareri deuiche minuto
Prendiamo un caffe al bar,prendiamo urncafe al bar
Si grazie e arrivederci,e lei
Le auguro una buona giornata,prego lo e a bar
Salve quanto costa quell articolo,si greaganvie lo
Tutto bene grazie,prego e grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto lo lei comprarne due
