Truth,Decoded
Buonasera io sono Mario,rbinoe a io sono mario
E in offerta costa dieci euro,prego gaiediei
Buongiorno io sono Mario,buona un lo
Certo ecco a lei vuole un sacchetto,pero lo rotraicili
Purtroppo non lo so pero potresti chiedere all autista,prego lo si dpoie due e lo autista
Dovrebbe arrivare tra qualche minuto,prego oravare iducuto
"Certo volentieri, io lo prendero macchiato",certo oleier io io lo prendero macchiato
Salve quanto costa quell articolo,e tu un a il aiclto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona ioato
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare stai qualche minuto
Buonasera io sono Mario,tu oasera io sono mario
Perfetto vorrei comprarne due.,perfetoerorei comprarne un
Tutto bene tu,tutto bene tu
