Truth,Decoded
Buonasera io sono Mario,prinoe tra io sono mario
E in offerta costa dieci euro,pgregaiedieri
Buongiorno io sono Mario,buongito
Certo ecco a lei vuole un sacchetto,pero lo traice lo
Purtroppo non lo so pero potresti chiedere all autista,e lo a prore ora chierl autista
Dovrebbe arrivare tra qualche minuto,prego vreravre due minuto
"Certo volentieri, io lo prendero macchiato",certo vorrei lo io prendero macchiato
Salve quanto costa quell articolo,le che buona e un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arivarestoa quacheminto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetoevrirei comprarne
Tutto bene tu,tutto bene tu
