Truth,Decoded
Va bene grazie lo stesso,vbtentbene tra io e sono
Si grazie e arrivederci,si a io ariei
Certo ecco a lei vuole un sacchetto,certo lo e lo lo bene achito
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prego una lo bar
Buongiorno io sono Mario,un io io sono mario
E in offerta costa dieci euro,e in offerta costa io
Le auguro una buona giornata,lo auguro un buona giornata
Purtroppo non lo so pero potresti chiedere all autista,pero un lo lo potresti che bene a autista
Va bene grazie lo stesso,va bene grazie so so
Si grazie e arrivederci,ienene grazie io
Salve quanto costa quell articolo,salve a costa atico
A che ora arriva il pullman,a che a arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a lo a lei vuole un achto
