Truth,Decoded
Va bene grazie lo stesso,vbtenbe grazie lo sono
Si grazie e arrivederci,si ora osaie e ariviviecerai
Certo ecco a lei vuole un sacchetto,certo lo lei lo lo il macchiato
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prendiamo uncafelal bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci pero
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo un lo a pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,bene gaveo
Salve quanto costa quell articolo,salve un lo quell articolo
A che ora arriva il pullman,a che a arriva il pullman
Certo ecco a lei vuole un sacchetto,certo e lo a lei vuole un acheto
