Truth,Decoded
Buongiorno io sono Mario,lo lo lo
Prendiamo un caffe al bar,lo lo
Perfetto vorrei comprarne due.,lo lo
Buonasera io sono Mario,lo lo lo
Tutto bene tu,lo
Piacere Luigi come stai,lo lo lo lo
Quanto costa il biglietto,lo lo lo
Prego,lo
Tutto bene grazie,lo lo
E in offerta costa dieci euro,lo lo
Dovrebbe arrivare tra qualche minuto,a a e io lo lo
"Certo volentieri, io lo prendero macchiato",lo lo lo
Va bene grazie lo stesso,lo lo
Piacere Luigi come stai,lo lo lo a
A che ora arriva il pullman,lo lo un lo
Dovrebbe arrivare tra qualche minuto,ruoaro lo lo
