Truth,Decoded
Buongiorno io sono Mario,tuonionronrn io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaseraio sono mario
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
A che ora arriva il pullman,e che arriva lo pero
Va bene grazie lo stesso,va bene grezaielo sono
Si grazie e arrivederci,si grazie eresei
Quanto costa il biglietto,lo e e gato
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfer lei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo lei vuole un quchehto
Purtroppo non lo so pero potresti chiedere all autista,prtroponlorero prorestierere autista
Prendiamo un caffe al bar,e amoro che a a
Dovrebbe arrivare tra qualche minuto,dovrebeariare a al che minuto
