Truth,Decoded
Buongiorno io sono Mario,buonionronrn io sono mario
Tutto bene grazie,tutto bene grazie
Buonasera io sono Mario,ronaseraio sono mario
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero mahriato
A che ora arriva il pullman,a che arriva in pullman
Va bene grazie lo stesso,va bene grezaelo stesso
Si grazie e arrivederci,si bene e lei
Quanto costa il biglietto,tutto costa io lo
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Perfetto vorrei comprarne due.,perfetevr vorrei comprarne due
Certo ecco a lei vuole un sacchetto,certo lo a lei vuole sacchetto
Purtroppo non lo so pero potresti chiedere all autista,prtron lo reroreshrerere autista
Prendiamo un caffe al bar,predamou e lo bar
Dovrebbe arrivare tra qualche minuto,dovrobearivare a qualche minuto
