Truth,Decoded
Salve quanto costa quell articolo,a tu quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e pedalta
Piacere Luigi come stai,piacere sono stai
Quanto costa il biglietto,pero costa
Le auguro una buona giornata,prego mario a bar
A che ora arriva il pullman,a che ora lo e
Si grazie e arrivederci,a reazci
Va bene grazie lo stesso,a reaze vreli io
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe al a
Tutto bene tu,prego si
Salve quanto costa quell articolo,a gragaceuo
Perfetto vorrei comprarne due.,a a oarota il derecla
Tutto bene grazie,pero e
