Truth,Decoded
Salve quanto costa quell articolo,a le quanto costa il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e lo pidelal autista
Piacere Luigi come stai,piacere lo luigi stai
Quanto costa il biglietto,pero si io lo si autista
Le auguro una buona giornata,pero lo lo mario a giornata
A che ora arriva il pullman,a a a va lo un
Si grazie e arrivederci,pigrazui
Va bene grazie lo stesso,a a a ivieie un
Prego,pgrengiti
Prendiamo un caffe al bar,prendiamo anafe lo a
Tutto bene tu,pero io e lei
Salve quanto costa quell articolo,a greagvanvi e una
Perfetto vorrei comprarne due.,a a lo lo lo ora due derel autista
Tutto bene grazie,pero gieuti
