Truth,Decoded
Va bene grazie lo stesso,vtbne tra sono
Si grazie e arrivederci,e e io
Certo ecco a lei vuole un sacchetto,certo lo a va lo lo aiato
A che ora arriva il pullman,e che arriva lman
Tutto bene grazie,tutonbne io
Prego,pero
Prendiamo un caffe al bar,pregonua all
Buongiorno io sono Mario,buononosio sono mario
E in offerta costa dieci euro,e io fraoaio
Le auguro una buona giornata,una un io
Purtroppo non lo so pero potresti chiedere all autista,pero un lo lo brisiei e a biata
Va bene grazie lo stesso,va e a so so
Si grazie e arrivederci,io grazie
Salve quanto costa quell articolo,e a lo coculatico
A che ora arriva il pullman,a e arriva il pullman
Certo ecco a lei vuole un sacchetto,certo lo a a lo certo
