Truth,Decoded
Va bene grazie lo stesso,va e grazie lo stesso
Si grazie e arrivederci,ora io e ararvie vleceurcai
Certo ecco a lei vuole un sacchetto,certo ecco a lei lo lo un lmhete
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prendiamo uncafe al bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo stesso
Si grazie e arrivederci,in grivedero
Salve quanto costa quell articolo,salve quanto cosaul articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
