Truth,Decoded
Buonasera io sono Mario,bene lo
E in offerta costa dieci euro,prenei
Buongiorno io sono Mario,un io
Certo ecco a lei vuole un sacchetto,e lei
Purtroppo non lo so pero potresti chiedere all autista,pero costa
Dovrebbe arrivare tra qualche minuto,prego e rarelo
"Certo volentieri, io lo prendero macchiato",lo lo lo lo lo
Salve quanto costa quell articolo,due lo lo a io
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo e io
Piacere Luigi come stai,euro lo lo lo io
Le auguro una buona giornata,lo un lo lo
Quanto costa il biglietto,tutto lo lo io
Dovrebbe arrivare tra qualche minuto,lo a so a so
Buonasera io sono Mario,lo lo lo io
Perfetto vorrei comprarne due.,pero lo a a
Tutto bene tu,buona io
