Truth,Decoded
Salve quanto costa quell articolo,rtutnoa io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongaosra io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutto tu
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un dacurto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",e io pero al
A che ora arriva il pullman,e che arriva io mlmn
Buongiorno io sono Mario,buona io
Certo ecco a lei vuole un sacchetto,piacere vauri lei
Purtroppo non lo so pero potresti chiedere all autista,purtroppo lo lo io potre stai chiedere lo autista
Perfetto vorrei comprarne due.,e ora oadreo certo
Prego,prego
