Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego pidelala
Piacere Luigi come stai,piacere iocom stai
Quanto costa il biglietto,prego e lo lo
Le auguro una buona giornata,pranuo lo mario a lrata
A che ora arriva il pullman,a che bar sono a
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,a bene ieiei
Prego,prego
Prendiamo un caffe al bar,prendiamo lo uncafe bar
Tutto bene tu,prego e io
Salve quanto costa quell articolo,a gregato e lo
Perfetto vorrei comprarne due.,a a lo tra prladare lo
Tutto bene grazie,tutto bene a
