Truth,Decoded
Va bene grazie lo stesso,va bene grazie lo so
Si grazie e arrivederci,pero io e arriva vuole euro
Certo ecco a lei vuole un sacchetto,certo ecco lei lo lo un lmrato
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,prego un all a
Buongiorno io sono Mario,buona io sono mario
E in offerta costa dieci euro,e in ora costa dieci euro
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtro non lo so pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo sono
Si grazie e arrivederci,riae araivedero
Salve quanto costa quell articolo,salve quanto cosaul articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
