Truth,Decoded
Salve quanto costa quell articolo,a bene quanto costa quell articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",pero va pide a
Piacere Luigi come stai,piacere io come stai
Quanto costa il biglietto,a bene io lo gisa
Le auguro una buona giornata,a a a magre a una
A che ora arriva il pullman,a a ora lo a un
Si grazie e arrivederci,a grazie
Va bene grazie lo stesso,a greae gieie io
Prego,a prego
Prendiamo un caffe al bar,prendiamo lo uncafe al bar
Tutto bene tu,pero e si
Salve quanto costa quell articolo,a tra avilua
Perfetto vorrei comprarne due.,a a a voaroa io idelsa
Tutto bene grazie,bene e si
