Truth,Decoded
Piacere Luigi come stai,piacere uocom stai
Quanto costa il biglietto,purela
Buonasera io sono Mario,e bene mario io sono mario
Tutto bene tu,prego e io
E in offerta costa dieci euro,prendero
Va bene grazie lo stesso,e bene lei lei
Dovrebbe arrivare tra qualche minuto,prego arrivare due minuto
Prendiamo un caffe al bar,prendiamo prncafe al bar
Si grazie e arrivederci,a grazie
Le auguro una buona giornata,prendmoamaroe a bar
Salve quanto costa quell articolo,a greauave lo
Tutto bene grazie,prego un grazie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
