Truth,Decoded
Buonasera io sono Mario,perinoe a va sono mario
E in offerta costa dieci euro,pero gigei
Buongiorno io sono Mario,lo lo
Certo ecco a lei vuole un sacchetto,e a vortraic lo
Purtroppo non lo so pero potresti chiedere all autista,pero a lo costa si il autista
Dovrebbe arrivare tra qualche minuto,renoa vorivarei due minuto
"Certo volentieri, io lo prendero macchiato",certo oentierioi prendero macchiato
Salve quanto costa quell articolo,lectuo quanto e un icolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare a qualche minuto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetoerorei comprarne due
Tutto bene tu,tutto bene tu
