Truth,Decoded
Buonasera io sono Mario,a in e a va io mario
E in offerta costa dieci euro,a e si
Buongiorno io sono Mario,buona tu
Certo ecco a lei vuole un sacchetto,e a a vaoaicai
Purtroppo non lo so pero potresti chiedere all autista,pero io si si si criedl autista
Dovrebbe arrivare tra qualche minuto,a razo vrivre dumtn
"Certo volentieri, io lo prendero macchiato",certo olriei io io lo prendero macchiato
Salve quanto costa quell articolo,certo guaio io un aiclto
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona giornata
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arriva lo quanto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetoevrirei comprarne
Tutto bene tu,tutto bene tu
