Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prego,prego
Le auguro una buona giornata,le auguro una buona giornata
Buonasera io sono Mario,buongoaera lo so lo mario
Quanto costa il biglietto,tutto costa il biglietto
E in offerta costa dieci euro,e in oferaco io dieci euro
"Certo volentieri, io lo prendero macchiato",certo lei lo lo prendero macchiato
Perfetto vorrei comprarne due.,perfetorei comprarne due
Si grazie e arrivederci,ora lo va vleirto
Tutto bene grazie,tutto bene grazie
Certo ecco a lei vuole un sacchetto,e lo costa lei vuole un dicuo
Prendiamo un caffe al bar,prendiamo un caffe il bar
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Salve quanto costa quell articolo,erfet sono lo
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buongiorno io sono mario
