Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa il articolo
Piacere Luigi come stai,piacerugi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prenoideho
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,pureni io le io
Le auguro una buona giornata,prego oaion a gurta
A che ora arriva il pullman,a bene si valen un
Si grazie e arrivederci,pgrezi
Va bene grazie lo stesso,a grazie viveiereo
Prego,prego
Prendiamo un caffe al bar,prendiamo ancafe bar
Tutto bene tu,pero bene lo
Salve quanto costa quell articolo,a gregatiero
Perfetto vorrei comprarne due.,a raorora il aredelo
Tutto bene grazie,un certo
