Truth,Decoded
Buongiorno io sono Mario,buononrin sono mario
Prendiamo un caffe al bar,e a all lo
Perfetto vorrei comprarne due.,certo va ararnue
Buonasera io sono Mario,buonoaeri io sono io
Tutto bene tu,tutto bene tu
Piacere Luigi come stai,piacereugu uomstai
Quanto costa il biglietto,tuontocose a lo
Prego,pero
Tutto bene grazie,tutto bene grazie
E in offerta costa dieci euro,e e fevaco io io
Dovrebbe arrivare tra qualche minuto,brob arriva e quell le io
"Certo volentieri, io lo prendero macchiato",ertonvoeiri io io lo deomacito
Va bene grazie lo stesso,bene so
Piacere Luigi come stai,punanma stai
A che ora arriva il pullman,e a arriva io il lman
Dovrebbe arrivare tra qualche minuto,reba rivre e quell certo
