Truth,Decoded
Salve quanto costa quell articolo,salve quanto costa quell articolo
Piacere Luigi come stai,piacereuigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prevoide lei
Piacere Luigi come stai,piacere si come stai
Quanto costa il biglietto,pureilgia
Le auguro una buona giornata,pero lo moare a gurta
A che ora arriva il pullman,a a e valnomsn
Si grazie e arrivederci,sgreazi
Va bene grazie lo stesso,a greaga giegiedei
Prego,prego
Prendiamo un caffe al bar,prendiamo un caffe bar
Tutto bene tu,tutto e si
Salve quanto costa quell articolo,a gregatie lo
Perfetto vorrei comprarne due.,a a vorora dridredla
Tutto bene grazie,qrutgie
