Truth,Decoded
Salve quanto costa quell articolo,certo lo io so
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene grazie losteso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero porote chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sicuo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego piedie al uisto
A che ora arriva il pullman,e che ora va un msan
Buongiorno io sono Mario,buona un io
Certo ecco a lei vuole un sacchetto,pero laoucoraisui
Purtroppo non lo so pero potresti chiedere all autista,pero io lo lo si lei drichierl autista
Perfetto vorrei comprarne due.,e a vorrei diadre lo
Prego,prego
