Truth,Decoded
Va bene grazie lo stesso,vtet bene grazie e so
Si grazie e arrivederci,si a eriviei
Certo ecco a lei vuole un sacchetto,certo lo lo io si lo lo sono macato
A che ora arriva il pullman,e che a arriva lo lman
Tutto bene grazie,tutto bene io
Prego,prego
Prendiamo un caffe al bar,prego un a alban
Buongiorno io sono Mario,lo iongosi io sono mario
E in offerta costa dieci euro,e che frtaoa io
Le auguro una buona giornata,euro una un tra
Purtroppo non lo so pero potresti chiedere all autista,pero un un un un otrinsi e e a blata
Va bene grazie lo stesso,va bene grazie so so
Si grazie e arrivederci,bene certo bene lo
Salve quanto costa quell articolo,e e a costa un atacio
A che ora arriva il pullman,a lo a arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a a a a io le a cecheto
