Truth,Decoded
Piacere Luigi come stai,pero stai
Quanto costa il biglietto,prelsta
Buonasera io sono Mario,e rbuaore a un mario
Tutto bene tu,prego lei
E in offerta costa dieci euro,prego
Va bene grazie lo stesso,e bene gvegiui
Dovrebbe arrivare tra qualche minuto,e reazo aravre duemnuto
Prendiamo un caffe al bar,prendiamo uncafe bar
Si grazie e arrivederci,grazie
Le auguro una buona giornata,prego io lo lo
Salve quanto costa quell articolo,a tra e lo
Tutto bene grazie,pretgie
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Buongiorno io sono Mario,buongiorno io sono mario
Tutto bene tu,tutto bene tu
Perfetto vorrei comprarne due.,perfetto vorrei comprarne due
