Truth,Decoded
Va bene grazie lo stesso,va benbene grazie lo sono
Si grazie e arrivederci,si tra io e arivivedero
Certo ecco a lei vuole un sacchetto,certo lo lei lo lenpuln amchito
A che ora arriva il pullman,a che ora arriva il pullman
Tutto bene grazie,tutto bene grazie
Prego,prego
Prendiamo un caffe al bar,preoaouncafl lo bar
Buongiorno io sono Mario,buongiorno io sono mario
E in offerta costa dieci euro,e in offerta costa dieci pero
Le auguro una buona giornata,le auguro una buona giornata
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo lo pero potresti chiedere al autista
Va bene grazie lo stesso,va bene grazie lo sono
Si grazie e arrivederci,bene grazie
Salve quanto costa quell articolo,salve quanto lo quell articolo
A che ora arriva il pullman,a che ora arriva il pullman
Certo ecco a lei vuole un sacchetto,certo a lo a lei vuole sacchetto
