Truth,Decoded
Salve quanto costa quell articolo,certo lo lo sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonasera io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,tutbene e
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero costa chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacuto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego pidi autista
A che ora arriva il pullman,e e ora va msan
Buongiorno io sono Mario,lo io
Certo ecco a lei vuole un sacchetto,e e tra lei
Purtroppo non lo so pero potresti chiedere all autista,euro e lo lo a lei si si lo autista
Perfetto vorrei comprarne due.,e razo voalora diare lo
Prego,prego
