Truth,Decoded
Buongiorno io sono Mario,lo lo e io
Prendiamo un caffe al bar,lo e le a al lo
Perfetto vorrei comprarne due.,lo al lo
Buonasera io sono Mario,lo io lo
Tutto bene tu,lo lo
Piacere Luigi come stai,pero lo lo lo lo lo lo
Quanto costa il biglietto,pero lo io
Prego,lo
Tutto bene grazie,non io
E in offerta costa dieci euro,e io lo lo lo lo
Dovrebbe arrivare tra qualche minuto,lo a le io le lo
"Certo volentieri, io lo prendero macchiato",lo lo lo lo e e lo
Va bene grazie lo stesso,lo io
Piacere Luigi come stai,lo lo lo stai
A che ora arriva il pullman,euro lo lo io
Dovrebbe arrivare tra qualche minuto,lo lo lo e lo lo lo lo so
