Truth,Decoded
Buongiorno io sono Mario,pero un lo lo e io
Tutto bene grazie,lo a a io
Buonasera io sono Mario,certo e mario un io
Tutto bene tu,non io
"Certo volentieri, io lo prendero macchiato",reorio e io
A che ora arriva il pullman,e a il io
Va bene grazie lo stesso,eren a si le lo
Si grazie e arrivederci,e e lo
Quanto costa il biglietto,lo io
Prego,lo
Le auguro una buona giornata,lo lo un lo io
Perfetto vorrei comprarne due.,lo lo lo
Certo ecco a lei vuole un sacchetto,lo lo lo lo
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo lo rererer autista
Prendiamo un caffe al bar,pero e e mlaia
Dovrebbe arrivare tra qualche minuto,e e e a a le lo
