Truth,Decoded
Buongiorno io sono Mario,lo lo lo lo io
Tutto bene grazie,lo lo lo lo
Buonasera io sono Mario,lo lo lo lo lo
Tutto bene tu,lo lo io
"Certo volentieri, io lo prendero macchiato",lo lo io io io lo
A che ora arriva il pullman,lo lo lo lo
Va bene grazie lo stesso,lo e rieao
Si grazie e arrivederci,euro lo lo
Quanto costa il biglietto,lo lo lo
Prego,lo io
Le auguro una buona giornata,lo lo lo lo lo
Perfetto vorrei comprarne due.,lo lo io
Certo ecco a lei vuole un sacchetto,lo lo e lo
Purtroppo non lo so pero potresti chiedere all autista,lo lo lo io io
Prendiamo un caffe al bar,lo lo prego
Dovrebbe arrivare tra qualche minuto,lo io io
