Truth,Decoded
Buonasera io sono Mario,prego a
E in offerta costa dieci euro,prenti
Buongiorno io sono Mario,prego
Certo ecco a lei vuole un sacchetto,preiei
Purtroppo non lo so pero potresti chiedere all autista,pierertsta
Dovrebbe arrivare tra qualche minuto,prego ieiea
"Certo volentieri, io lo prendero macchiato",lo io so lo riata
Salve quanto costa quell articolo,lo lo lo a io
Purtroppo non lo so pero potresti chiedere all autista,pero lo lo lo lo lo a io io
Piacere Luigi come stai,pero lo lo lo io
Le auguro una buona giornata,tu un lo un lo lo iata
Quanto costa il biglietto,lo lo un a io
Dovrebbe arrivare tra qualche minuto,rtonbn io e si e
Buonasera io sono Mario,lo io lo io
Perfetto vorrei comprarne due.,pero lo le
Tutto bene tu,un io
