Truth,Decoded
Salve quanto costa quell articolo,salve quantocosta il articolo
Piacere Luigi come stai,piacere luigi come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",prego prendero a
Piacere Luigi come stai,piacere io stai
Quanto costa il biglietto,prego ilita
Le auguro una buona giornata,pero lo lo mario a glura
A che ora arriva il pullman,a a ora va lo un
Si grazie e arrivederci,grazie
Va bene grazie lo stesso,preanta gieiremei
Prego,prego
Prendiamo un caffe al bar,prendiamo uncafe bar
Tutto bene tu,tutto lo si
Salve quanto costa quell articolo,a gregvaveuro
Perfetto vorrei comprarne due.,a a lo vororadrldreolo
Tutto bene grazie,tutto un lei
