Truth,Decoded
Buonasera io sono Mario,bene mario mario
E in offerta costa dieci euro,e dieci
Buongiorno io sono Mario,sono mario
Certo ecco a lei vuole un sacchetto,e lo a aieuata
Purtroppo non lo so pero potresti chiedere all autista,prego io io eperlatista
Dovrebbe arrivare tra qualche minuto,prego bar all
"Certo volentieri, io lo prendero macchiato",certo oeseri lo lo proneo macchiato
Salve quanto costa quell articolo,e le un lo il io
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti shiecr autista
Piacere Luigi come stai,piacere lo stai
Le auguro una buona giornata,le lo una boninto
Quanto costa il biglietto,quanto lo so una igito
Dovrebbe arrivare tra qualche minuto,drob e graval so sasto
Buonasera io sono Mario,buona oaser io sono mario
Perfetto vorrei comprarne due.,prterio io omlane un
Tutto bene tu,tutto bene tu
