Truth,Decoded
Buonasera io sono Mario,prinoeari sono mario
E in offerta costa dieci euro,prego
Buongiorno io sono Mario,buona
Certo ecco a lei vuole un sacchetto,pereavroraici
Purtroppo non lo so pero potresti chiedere all autista,e lo lo si e si crirl autista
Dovrebbe arrivare tra qualche minuto,prego voravre io due mnstn
"Certo volentieri, io lo prendero macchiato",certo volentieri io prendero macchiato
Salve quanto costa quell articolo,ecco quanto un articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona costa
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovobe arivro tra qualchomto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,pertetoerioreicomprarnuo
Tutto bene tu,tutto bene tu
