Truth,Decoded
Buongiorno io sono Mario,buongiorno sono mario
Prego,prego
Le auguro una buona giornata,le euro una un giornata
Buonasera io sono Mario,buontenose lo sono mario
Quanto costa il biglietto,ptuenco so uonml bene
E in offerta costa dieci euro,e in ora lo si euro
"Certo volentieri, io lo prendero macchiato",certo toenerio io lo prendero macchiato
Perfetto vorrei comprarne due.,perfetto lo comprarne due
Si grazie e arrivederci,un e e voivieto
Tutto bene grazie,tutto bene io
Certo ecco a lei vuole un sacchetto,certo lo lo lei vuole un io
Prendiamo un caffe al bar,pruendao caffe lo a
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero pero so shiere e lo autista
Salve quanto costa quell articolo,erfe e ainmauio
Tutto bene tu,tutto bene tu
Buongiorno io sono Mario,buonionronrn io sono mario
