Truth,Decoded
Salve quanto costa quell articolo,certo lo sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buonoaosern io sono mario
"Certo volentieri, io lo prendero macchiato",certo lnteri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un caffe al bar
Va bene grazie lo stesso,e bene a lo stesso
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poti chiedere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacueo
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",prego il alcata
A che ora arriva il pullman,e e e valno e un
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,prego ora tu
Purtroppo non lo so pero potresti chiedere all autista,euro e io lo ora stai si autista
Perfetto vorrei comprarne due.,e a ora lriadrec costa
Prego,prego
