Truth,Decoded
Buonasera io sono Mario,pronor lo sono mario
E in offerta costa dieci euro,e lo
Buongiorno io sono Mario,pero tu
Certo ecco a lei vuole un sacchetto,pero vauoalae
Purtroppo non lo so pero potresti chiedere all autista,e lo lo lo lo autista
Dovrebbe arrivare tra qualche minuto,prego vravare dumnuto
"Certo volentieri, io lo prendero macchiato",certo orieri io io prendero macchiato
Salve quanto costa quell articolo,le tu quanto lo un il articolo
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero potresti chiedere al autista
Piacere Luigi come stai,piacere luigi come stai
Le auguro una buona giornata,le auguro una buona lo
Quanto costa il biglietto,quanto costa il biglietto
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare so qulchoto
Buonasera io sono Mario,buonasera io sono mario
Perfetto vorrei comprarne due.,perfetto eraoei comprarne
Tutto bene tu,tutto bene tu
