Truth,Decoded
Buongiorno io sono Mario,ruoiono e io
Prendiamo un caffe al bar,e a a a a bene
Perfetto vorrei comprarne due.,reoarao
Buonasera io sono Mario,ruorio lo io
Tutto bene tu,buobeu
Piacere Luigi come stai,lo lo lo lo tra
Quanto costa il biglietto,buona io
Prego,lo
Tutto bene grazie,come io
E in offerta costa dieci euro,e aoauoi io
Dovrebbe arrivare tra qualche minuto,e bar un lo un lo
"Certo volentieri, io lo prendero macchiato",roeri lo lo e a certo
Va bene grazie lo stesso,e tu
Piacere Luigi come stai,ruoul io
A che ora arriva il pullman,ruoauo lo mlata
Dovrebbe arrivare tra qualche minuto,butoraua a lo lo
