Truth,Decoded
Salve quanto costa quell articolo,satuo equantosta il articolo
Piacere Luigi come stai,piacere lo si come stai
E in offerta costa dieci euro,e in offerta costa dieci euro
"Certo volentieri, io lo prendero macchiato",e voipide ehata
Piacere Luigi come stai,piacere iliom stai
Quanto costa il biglietto,a a sono si le io
Le auguro una buona giornata,prego mario a tra
A che ora arriva il pullman,a bene ora alonmn
Si grazie e arrivederci,a a si
Va bene grazie lo stesso,a a a vieveicheuio
Prego,prego
Prendiamo un caffe al bar,prendiamo lo anafe bar
Tutto bene tu,prego e e
Salve quanto costa quell articolo,a e gactoie a lo
Perfetto vorrei comprarne due.,a a lo sono tra lo due lo
Tutto bene grazie,tutto e lo
