Truth,Decoded
Salve quanto costa quell articolo,buongona io sono mario
A che ora arriva il pullman,a che ora arriva il pullman
Buonasera io sono Mario,buongoer io sono mario
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Prendiamo un caffe al bar,prendiamo un a lo al bar
Va bene grazie lo stesso,tu bene tu
Purtroppo non lo so pero potresti chiedere all autista,purtroppo non lo so pero poroste shere al autista
Certo ecco a lei vuole un sacchetto,certo ecco a lei vuole un sacchetto
Tutto bene tu,tutto bene tu
"Certo volentieri, io lo prendero macchiato",e vopindel al
A che ora arriva il pullman,a che arriva il pman
Buongiorno io sono Mario,buona lo io
Certo ecco a lei vuole un sacchetto,piacere un aotrai e lo
Purtroppo non lo so pero potresti chiedere all autista,prego lo peiel autista
Perfetto vorrei comprarne due.,tra va lo e ieidereclto
Prego,prego
