Truth,Decoded
Buongiorno io sono Mario,buongiorno io sono mario
Prendiamo un caffe al bar,prendiamo un a al bar
Perfetto vorrei comprarne due.,certo vorrei comprarne due
Buonasera io sono Mario,buona a ionono mario
Tutto bene tu,tutto bene un
Piacere Luigi come stai,piacere lei come stai
Quanto costa il biglietto,quanto cosail biglietto
Prego,prego
Tutto bene grazie,tutto bene grazie
E in offerta costa dieci euro,e in offerta costa dieci pero
Dovrebbe arrivare tra qualche minuto,drvebe arrivare tra qualche minuto
"Certo volentieri, io lo prendero macchiato",certo volentieri io lo prendero macchiato
Va bene grazie lo stesso,tutbene so
Piacere Luigi come stai,piacere un un stai
A che ora arriva il pullman,a che ora arriva il pullman
Dovrebbe arrivare tra qualche minuto,dovrebbe arrivare tra qualche minuto
